text,label,n_chars,n_words,n_hashtags,n_mentions,n_urls,n_numbers,has_cashtag,text_lemma,text_stem,text_transformer
$IMMU: Immunomedics shares surge over 100% pre-market after it announced the ASCENT study will be stopped for... https://t.co/0xFpFCxbwk,1,136,18,0,0,1,1,True,ticker immunomedics share surge pre market announced ascent study stopped,ticker immunomed share surg pre market announc ascent studi stop,$IMMU: Immunomedics shares surge over 100% pre-market after it announced the ASCENT study will be stopped for...
$INO - Inovio on go with study of INO-3107 for rare HPV disorder; shares up 15% https://t.co/Pd5qkpU2Jy,1,103,17,0,0,1,2,True,ticker inovio study ino rare hpv disorder share,ticker inovio studi ino rare hpv disord share,$INO - Inovio on go with study of INO-3107 for rare HPV disorder; shares up 15%
$INPX new intraday high. CV angle. Covid-19 event on Wednesday.,1,63,10,0,0,0,1,True,ticker new intraday high angle covid event wednesday,ticker new intraday high angl covid event wednesday,$INPX new intraday high. CV angle. Covid-19 event on Wednesday.
$IWM opens up 4% above its recent range and value area for Apr OpEx cycle,1,73,15,0,0,0,1,True,ticker open recent range value area apr opex cycle,ticker open recent rang valu area apr opex cycl,$IWM opens up 4% above its recent range and value area for Apr OpEx cycle
"$JAN $LIVX $ANAB - MDCO, TIF among premarket gainers https://t.co/vVWcviZn0v",1,76,10,0,0,1,0,True,ticker ticker ticker mdco tif among premarket gainer,ticker ticker ticker mdco tif among premarket gainer,"$JAN $LIVX $ANAB - MDCO, TIF among premarket gainers"
"$JEC (+2.5% pre) Jacobs Engineering (JEC) Tops Q4 EPS by 18c, Revenues Beat - SI

https://t.co/ZbreKdJfYU",1,107,16,0,0,1,1,True,ticker pre jacob engineering jec top eps revenue beat,ticker pre jacob engin jec top ep revenu beat,"$JEC (+2.5% pre) Jacobs Engineering (JEC) Tops Q4 EPS by 18c, Revenues Beat - SI"
$KHC - Kraft +3% after sales update https://t.co/eAFo7YSXIl,1,59,8,0,0,1,1,True,ticker kraft sale update,ticker kraft sale updat,$KHC - Kraft +3% after sales update
"$KHC (+4.2% pre) Kraft Heinz stock rises on expected first-quarter sales gain - MW

https://t.co/hYupgnRQ86",1,109,15,0,0,1,1,True,ticker pre kraft heinz stock rise expected first quarter sale gain,ticker pre kraft heinz stock rise expect first quarter sale gain,$KHC (+4.2% pre) Kraft Heinz stock rises on expected first-quarter sales gain - MW
$LB - L Brands pushed higher on report of strategic review https://t.co/FhPu4fhahg,1,82,12,0,0,1,0,True,ticker brand pushed higher report strategic review,ticker brand push higher report strateg review,$LB - L Brands pushed higher on report of strategic review
"$LEVI - Levi Strauss +4% after earnings topper, update on China https://t.co/OPiFbkjYwV",1,87,12,0,0,1,1,True,ticker levi strauss earnings topper update china,ticker levi strauss earn topper updat china,"$LEVI - Levi Strauss +4% after earnings topper, update on China"
$LIVX - LiveXLive +23% on Samsung tie-up https://t.co/HDN8ZAyeBa,1,64,8,0,0,1,1,True,ticker livexlive samsung tie,ticker livexl samsung tie,$LIVX - LiveXLive +23% on Samsung tie-up
"$LMNX (+10.8% pre) Luminex Corporation Pre-Release of 1st Quarter Revenue - P&T

https://t.co/pKKqm9kU8k",1,106,13,0,0,1,1,True,ticker pre luminex corporation pre release quarter revenue,ticker pre luminex corpor pre releas quarter revenu,$LMNX (+10.8% pre) Luminex Corporation Pre-Release of 1st Quarter Revenue - P&T
$LVGO (+1.9% pre) Livongo Announces Preliminary First Quarter 2020 Revenue; Exceeds Previously Announced Guidance -… https://t.co/XD54XBBrdz,1,140,16,0,0,1,2,True,ticker pre livongo announces preliminary first quarter revenue exceeds previously announced guidance,ticker pre livongo announc preliminari first quarter revenu exceed previous announc guidanc,$LVGO (+1.9% pre) Livongo Announces Preliminary First Quarter 2020 Revenue; Exceeds Previously Announced Guidance -…
"$MATX (+0.0% pre) Matson (MATX) withdraws its financial outlook for the full year 2020 - SI

https://t.co/EjIfTP1dYJ",1,118,17,0,0,1,2,True,ticker pre matson matx withdraws financial outlook full year,ticker pre matson matx withdraw financi outlook full year,$MATX (+0.0% pre) Matson (MATX) withdraws its financial outlook for the full year 2020 - SI
$MBOT (+1.5% pre) Global Jurisdictions Continue to Recognize Microbot Medical’s Innovative Technology; Receives Not… https://t.co/XWMGSnbNcz,1,140,15,0,0,1,1,True,ticker pre global jurisdiction continue recognize microbot medical innovative technology receives,ticker pre global jurisdict continu recogn microbot medic innov technolog receiv,$MBOT (+1.5% pre) Global Jurisdictions Continue to Recognize Microbot Medical’s Innovative Technology; Receives Not…
$MCIG - MCig up 9% on CBD distribution deals https://t.co/WV5yrJFdyD,1,68,10,0,0,1,1,True,ticker mcig cbd distribution deal,ticker mcig cbd distribut deal,$MCIG - MCig up 9% on CBD distribution deals
"$MDCO (+22.6% pre) Novartis $NVS to Swallow Up The Medicines Company for $9.7 Billion - TheStreet

https://t.co/vH7LO4WqmY",1,124,17,0,0,1,2,True,ticker pre novartis ticker swallow medicine company billion thestreet,ticker pre novarti ticker swallow medicin compani billion thestreet,$MDCO (+22.6% pre) Novartis $NVS to Swallow Up The Medicines Company for $9.7 Billion - TheStreet
$MDXG - MiMedx settles VA pricing investigation; shares up 6% https://t.co/JIh2YleryF,1,85,11,0,0,1,1,True,ticker mimedx settle pricing investigation share,ticker mimedx settl price investig share,$MDXG - MiMedx settles VA pricing investigation; shares up 6%
"$MNK - Mallinckrodt inks debt exchange deal, but pays the price; shares up 20% https://t.co/vduXs29Vdq",1,102,15,0,0,1,1,True,ticker mallinckrodt ink debt exchange deal pay price share,ticker mallinckrodt ink debt exchang deal pay price share,"$MNK - Mallinckrodt inks debt exchange deal, but pays the price; shares up 20%"
"$MRK (+1.2% pre) FDA accepts Merck application for expanded use of Keytruda - SA

https://t.co/Tn7E9dc7Ta",1,107,15,0,0,1,1,True,ticker pre fda accepts merck application expanded use keytruda,ticker pre fda accept merck applic expand use keytruda,$MRK (+1.2% pre) FDA accepts Merck application for expanded use of Keytruda - SA
$MSFT up another 2% today.  Raising the stop on let it ride.,1,60,12,0,0,0,1,True,ticker another today raising stop let ride,ticker anoth today rais stop let ride,$MSFT up another 2% today. Raising the stop on let it ride.
$NIU (+10.9% pre) NIU Technologies Announces Q3 2019 Financial Results: NIU is Entering New Era of Stable Profitabi… https://t.co/YB1imDJjzn,1,140,19,0,0,1,2,True,ticker pre niu technology announces financial result niu entering new era stable profitabi,ticker pre niu technolog announc financi result niu enter new era stabl profitabi,$NIU (+10.9% pre) NIU Technologies Announces Q3 2019 Financial Results: NIU is Entering New Era of Stable Profitabi…
$NOW gaps up through resistance around 276.50 after reclaiming its 200-day. Currently working on a 1st stage base (… https://t.co/L96E9iYdQJ,1,140,20,0,0,1,2,True,ticker gap resistance around reclaiming day currently working stage base,ticker gap resist around reclaim day current work stage base,$NOW gaps up through resistance around 276.50 after reclaiming its 200-day. Currently working on a 1st stage base (…
"$NVDA (+2.6% pre) Morgan Stanley Upgrades NVIDIA (NVDA) to Overweight, Sees Gaming/Data Center Accelerating in 2020… https://t.co/8T6hPNjc3R",1,140,17,0,0,1,2,True,ticker pre morgan stanley upgrade nvidia nvda overweight see gaming data center accelerating,ticker pre morgan stanley upgrad nvidia nvda overweight see game data center acceler,"$NVDA (+2.6% pre) Morgan Stanley Upgrades NVIDIA (NVDA) to Overweight, Sees Gaming/Data Center Accelerating in 2020…"
$NVTA - Invitae launches enhanced telemedicine; shares up 6% premarket https://t.co/MZ5cxd40rH,1,94,11,0,0,1,1,True,ticker invitae launch enhanced telemedicine share premarket,ticker invita launch enhanc telemedicin share premarket,$NVTA - Invitae launches enhanced telemedicine; shares up 6% premarket
$NVTA (+5.4% pre) Invitae Announces Exercise in Full of Underwriters' Option to Purchase Additional Shares of Commo… https://t.co/rKd2AvFS5A,1,140,18,0,0,1,1,True,ticker pre invitae announces exercise full underwriter option purchase additional share commo,ticker pre invita announc exercis full underwrit option purchas addit share commo,$NVTA (+5.4% pre) Invitae Announces Exercise in Full of Underwriters' Option to Purchase Additional Shares of Commo…
$OLLI - Ollie's higher after earnings topper https://t.co/0kWQfm6beU,1,68,8,0,0,1,0,True,ticker ollie higher earnings topper,ticker olli higher earn topper,$OLLI - Ollie's higher after earnings topper
$OPGN ripping higher. Agressive buyers now. Could squeeze into the close.... very nice.,1,87,13,0,0,0,0,True,ticker ripping higher agressive buyer could squeeze close nice,ticker rip higher agress buyer could squeez close nice,$OPGN ripping higher. Agressive buyers now. Could squeeze into the close.... very nice.
$ORLY strong up 11.7% into large volume pocket w/ room to $360,1,62,12,0,0,0,2,True,ticker strong large volume pocket room,ticker strong larg volum pocket room,$ORLY strong up 11.7% into large volume pocket w/ room to $360
"$OXY (+1.3% pre) Carl Icahn Plans To Nominate Directors In Occidental Petroleum : Report - Nasdaq

https://t.co/V4OvN3ndAK",1,124,17,0,0,1,1,True,ticker pre carl icahn plan nominate director occidental petroleum report nasdaq,ticker pre carl icahn plan nomin director occident petroleum report nasdaq,$OXY (+1.3% pre) Carl Icahn Plans To Nominate Directors In Occidental Petroleum : Report - Nasdaq
$OXY up more than a percent on reports Carl Icahn was looking to nominate as many as 10 directors  https://t.co/TM6zoisxqi,1,122,20,0,0,1,1,True,ticker percent report carl icahn looking nominate many director,ticker percent report carl icahn look nomin mani director,$OXY up more than a percent on reports Carl Icahn was looking to nominate as many as 10 directors
$PAYC broke out of its cup base (259.71 std pivot) on heavy volume. Watch for continuation or if it forms a high ha… https://t.co/bJfFfWfLL5,1,140,24,0,0,1,1,True,ticker broke cup base std pivot heavy volume watch continuation form high,ticker broke cup base std pivot heavi volum watch continu form high,$PAYC broke out of its cup base (259.71 std pivot) on heavy volume. Watch for continuation or if it forms a high ha…
$PHUN - Phunware gains on coronavirus mobile solution https://t.co/50fjiJNUhz,1,77,9,0,0,1,0,True,ticker phunware gain coronavirus mobile solution,ticker phunwar gain coronavirus mobil solut,$PHUN - Phunware gains on coronavirus mobile solution
$PIR - Pier 1 Imports gains after report of Guggenheim engagement https://t.co/7iHoWPzrJp,1,89,12,0,0,1,1,True,ticker pier import gain report guggenheim engagement,ticker pier import gain report guggenheim engag,$PIR - Pier 1 Imports gains after report of Guggenheim engagement
$PLAY - Dave & Buster's +3% after guidance satisfies https://t.co/xXb6wPjScy,1,76,10,0,0,1,1,True,ticker dave buster guidance satisfies,ticker dave buster guidanc satisfi,$PLAY - Dave & Buster's +3% after guidance satisfies
$PLSE - Pulse Biosciences up 6% on rights offering https://t.co/YMTMkFaBqX,1,74,10,0,0,1,1,True,ticker pulse bioscience right offering,ticker puls bioscienc right offer,$PLSE - Pulse Biosciences up 6% on rights offering
$PLSQF - Plus500 rockets 40% as revenue soars nearly 500% in Q1 https://t.co/crEe69V9uS,1,87,13,0,0,1,2,True,ticker plus rocket revenue soar nearly,ticker plus rocket revenu soar near,$PLSQF - Plus500 rockets 40% as revenue soars nearly 500% in Q1
$QTRH - WiLAN signs wireless license with LG; shares +7% PM https://t.co/LBIZqbgJv0,1,83,12,0,0,1,1,True,ticker wilan sign wireless license share,ticker wilan sign wireless licens share,$QTRH - WiLAN signs wireless license with LG; shares +7% PM
$RNG - RingCentral +2.5% after Q4 revenue jumps https://t.co/ncO4CJetvb,1,71,9,0,0,1,1,True,ticker ringcentral revenue jump,ticker ringcentr revenu jump,$RNG - RingCentral +2.5% after Q4 revenue jumps
$RNWK - RealNetworks CEO Rob Glaser to invest into the Company; shares +12% https://t.co/siiVT5GEvh,1,99,14,0,0,1,1,True,ticker realnetworks ceo rob glaser invest company share,ticker realnetwork ceo rob glaser invest compani share,$RNWK - RealNetworks CEO Rob Glaser to invest into the Company; shares +12%
$ROKU - Roku jumps as optimism builds for earnings https://t.co/S39VAbxjmW,1,74,10,0,0,1,0,True,ticker roku jump optimism build earnings,ticker roku jump optim build earn,$ROKU - Roku jumps as optimism builds for earnings
$SCANX: Mid cap notable movers of interest -- Kohl's (KSS) advances off of recent lows https://t.co/ZM3fmCoLx5,1,110,16,0,0,1,0,True,ticker mid cap notable mover interest kohl ks advance recent low,ticker mid cap notabl mover interest kohl kss advanc recent low,$SCANX: Mid cap notable movers of interest -- Kohl's (KSS) advances off of recent lows
$SFTBF $SFTBY $UBER - SoftBank Vision Fund's Uber stake is up 18% https://t.co/RBSJpE2oV8,1,89,13,0,0,1,1,True,ticker ticker ticker softbank vision fund uber stake,ticker ticker ticker softbank vision fund uber stake,$SFTBF $SFTBY $UBER - SoftBank Vision Fund's Uber stake is up 18%
$SLG - SL Green rises 3.5% in two-day advance https://t.co/3qMBfwfQWN,1,69,10,0,0,1,1,True,ticker green rise two day advance,ticker green rise two day advanc,$SLG - SL Green rises 3.5% in two-day advance
$SLGG - Surge At Super League As Stay At Home Orders Go Coast To Coast. https://t.co/wkMU9OdCCF #business #stocks #stockmarket,1,126,19,3,0,1,0,True,ticker surge super league stay home order coast coast business stock stockmarket,ticker surg super leagu stay home order coast coast busi stock stockmarket,$SLGG - Surge At Super League As Stay At Home Orders Go Coast To Coast. #business #stocks #stockmarket
"$SNAP (+1.9% pre) Loop Capital Upgrades Snap Inc (SNAP) to Buy, $20 PT, $20 PT

https://t.co/360xtpeCr1",1,105,16,0,0,1,3,True,ticker pre loop capital upgrade snap inc snap buy,ticker pre loop capit upgrad snap inc snap buy,"$SNAP (+1.9% pre) Loop Capital Upgrades Snap Inc (SNAP) to Buy, $20 PT, $20 PT"
$SNY - Sanofi upsizes debt offerings to; share up 2% https://t.co/0d5AweNGC9,1,76,11,0,0,1,1,True,ticker sanofi upsizes debt offering share,ticker sanofi upsiz debt offer share,$SNY - Sanofi upsizes debt offerings to; share up 2%
$SONN up after hours on no news. Tempting but got to check if it has warrants and how clean the share structure is.… https://t.co/92Qd9TPb67,1,140,24,0,0,1,0,True,ticker hour news tempting got check warrant clean share structure,ticker hour news tempt got check warrant clean share structur,$SONN up after hours on no news. Tempting but got to check if it has warrants and how clean the share structure is.…
$SONO: Sonos displaying relative strength as shares jump 8% to 52-week highs in the wake of Wednesday's earnings... https://t.co/hMFVQ4qlsl,1,139,19,0,0,1,2,True,ticker sonos displaying relative strength share jump week high wake wednesday earnings,ticker sono display relat strength share jump week high wake wednesday earn,$SONO: Sonos displaying relative strength as shares jump 8% to 52-week highs in the wake of Wednesday's earnings...
$SPCE - Virgin Galactic takes off again; +11% https://t.co/on2VqYzlIM,1,69,9,0,0,1,1,True,ticker virgin galactic take,ticker virgin galact take,$SPCE - Virgin Galactic takes off again; +11%
"$SPLK gapped up on earnings, up 10.77% on almost 7x average volume. It is coming up near the top of a 38-week long… https://t.co/OPXiKuRLsW",1,139,24,0,0,1,2,True,ticker gapped earnings almost average volume coming near top week long,ticker gap earn almost averag volum come near top week long,"$SPLK gapped up on earnings, up 10.77% on almost 7x average volume. It is coming up near the top of a 38-week long…"
